INFO 2025-06-14 22:23:43,037 auth_utils JWT token generated for user ID 3
INFO 2025-06-14 22:23:43,040 auth_utils Refresh token generated for user ID 3
INFO 2025-06-14 22:23:43,042 views User logged in successfully: rfour (ID: 3)
INFO 2025-06-14 22:23:43,058 auth_utils JWT token verified for user ID 3
INFO 2025-06-14 22:23:43,076 views Profile retrieved successfully for user ID 3
INFO 2025-06-14 22:23:43,137 views Courses retrieved successfully
INFO 2025-06-14 22:23:43,178 views Courses retrieved successfully
INFO 2025-06-14 22:24:08,220 views Course retrieved successfully: ID 1
INFO 2025-06-14 22:24:08,256 views Course retrieved successfully: ID 1
INFO 2025-06-14 22:24:17,660 views Courses retrieved successfully
INFO 2025-06-14 22:24:17,699 views Courses retrieved successfully
INFO 2025-06-14 22:24:29,150 views Courses retrieved successfully
INFO 2025-06-14 22:24:29,184 views Courses retrieved successfully
INFO 2025-06-14 22:24:30,960 views Course retrieved successfully: ID 1
INFO 2025-06-14 22:24:30,991 views Course retrieved successfully: ID 1
INFO 2025-06-14 22:24:42,682 views Course retrieved successfully: ID 1
INFO 2025-06-14 22:24:42,719 views Course retrieved successfully: ID 1
INFO 2025-06-14 22:24:49,049 views Course retrieved successfully: ID 1
INFO 2025-06-14 22:24:49,084 views Course retrieved successfully: ID 1
INFO 2025-06-14 22:25:07,609 views Course retrieved successfully: ID 1
INFO 2025-06-14 22:25:07,642 views Course retrieved successfully: ID 1
INFO 2025-06-14 22:25:35,214 auth_utils JWT token generated for user ID 1
INFO 2025-06-14 22:25:35,216 auth_utils Refresh token generated for user ID 1
INFO 2025-06-14 22:25:35,218 views User logged in successfully: admin (ID: 1)
INFO 2025-06-14 22:25:35,234 auth_utils JWT token verified for user ID 1
INFO 2025-06-14 22:25:35,261 views Profile retrieved successfully for user ID 1
INFO 2025-06-14 22:25:35,321 views Courses retrieved successfully
INFO 2025-06-14 22:25:35,350 views Courses retrieved successfully
INFO 2025-06-14 22:25:37,187 views Course retrieved successfully: ID 1
INFO 2025-06-14 22:25:37,219 views Course retrieved successfully: ID 1
INFO 2025-06-14 22:25:55,703 views Courses retrieved successfully
INFO 2025-06-14 22:25:55,731 views Courses retrieved successfully
INFO 2025-06-14 22:25:58,260 views Course retrieved successfully: ID 1
INFO 2025-06-14 22:25:58,286 views Course retrieved successfully: ID 1
INFO 2025-06-16 13:44:04,596 autoreload Watching for file changes with StatReloader
INFO 2025-06-16 13:44:17,767 views Courses retrieved successfully
INFO 2025-06-16 13:44:17,794 views Courses retrieved successfully
INFO 2025-06-16 13:44:36,072 auth_utils JWT token generated for user ID 1
INFO 2025-06-16 13:44:36,074 auth_utils Refresh token generated for user ID 1
INFO 2025-06-16 13:44:36,075 views User logged in successfully: admin (ID: 1)
INFO 2025-06-16 13:44:36,086 auth_utils JWT token verified for user ID 1
INFO 2025-06-16 13:44:36,104 views Profile retrieved successfully for user ID 1
INFO 2025-06-16 13:44:36,147 views Courses retrieved successfully
INFO 2025-06-16 13:44:36,165 views Courses retrieved successfully
INFO 2025-06-16 13:44:38,714 views Course retrieved successfully: ID 1
INFO 2025-06-16 13:44:38,730 views Course retrieved successfully: ID 1
INFO 2025-06-16 14:29:56,079 autoreload Watching for file changes with StatReloader
INFO 2025-06-16 14:30:04,177 views Courses retrieved successfully
INFO 2025-06-16 14:30:04,194 views Courses retrieved successfully
INFO 2025-06-16 14:30:23,007 auth_utils JWT token generated for user ID 1
INFO 2025-06-16 14:30:23,008 auth_utils Refresh token generated for user ID 1
INFO 2025-06-16 14:30:23,009 views User logged in successfully: admin (ID: 1)
INFO 2025-06-16 14:30:23,014 auth_utils JWT token verified for user ID 1
INFO 2025-06-16 14:30:23,032 views Profile retrieved successfully for user ID 1
INFO 2025-06-16 14:30:23,064 views Courses retrieved successfully
INFO 2025-06-16 14:30:23,076 views Courses retrieved successfully
INFO 2025-06-16 14:33:17,695 views User registered successfully: krishna420 (ID: 4)
